ChEMBL ID,SMILES,EC50 (nM),Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
CHEMBL4060403,O=Cc1cnn2ccc(NC(=O)CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,37.0,F,Dopamine D3 receptor,7.431798275933005,460.3650000000002,3.994500000000003,1.0,6.0,69.95,4.0,7.0
CHEMBL4088639,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C=O)c3c2)CC1,79.0,F,Dopamine D3 receptor,7.102372908709558,421.50100000000015,2.696300000000001,1.0,7.0,79.18,4.0,8.0
CHEMBL4069091,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)Nc1ccn2ncc(/C=N\O)c2c1,3.8,F,Dopamine D3 receptor,8.42021640338319,475.3800000000002,3.9901000000000018,2.0,7.0,85.47000000000001,4.0,7.0
CHEMBL4096353,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(/C=N\O)c3c2)CC1,38.0,F,Dopamine D3 receptor,7.42021640338319,436.51600000000013,2.6919000000000004,2.0,8.0,94.7,4.0,8.0
CHEMBL4091064,N#Cc1cnn2ccc(NC(=O)CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,62.0,F,Dopamine D3 receptor,7.2076083105017466,457.3650000000002,4.0536800000000035,1.0,6.0,76.66999999999999,4.0,6.0
CHEMBL4070091,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C#N)c3c2)CC1,42.0,F,Dopamine D3 receptor,7.376750709602099,418.50100000000015,2.7554800000000013,1.0,7.0,85.9,4.0,7.0
CHEMBL4098803,COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,29.0,F,Dopamine D3 receptor,7.5376020021010435,380.492,3.3241000000000023,0.0,6.0,42.239999999999995,4.0,8.0
CHEMBL4080762,COc1ccccc1N1CCN(CCCCOc2ccn3nccc3c2)CC1,56.0,F,Dopamine D3 receptor,7.251811972993799,380.492,3.3241000000000023,0.0,6.0,42.24,4.0,8.0
CHEMBL4072821,CCOC(=O)c1cc2cc(OCCCCN3CCN(c4ccccc4OC)CC3)ccn2n1,50.0,F,Dopamine D3 receptor,7.301029995663981,452.5550000000001,3.5008000000000026,0.0,8.0,68.54,4.0,10.0
CHEMBL4099711,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1,27.0,F,Dopamine D3 receptor,7.568636235841013,410.5180000000001,2.8164000000000007,1.0,7.0,62.47,4.0,9.0
CHEMBL4087187,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1,9.7,F,Dopamine D3 receptor,8.013228265733755,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4105030,COc1ccccc1N1CCN(CCCCOc2ccn3nc(/C=N/O)cc3c2)CC1,70.0,F,Dopamine D3 receptor,7.154901959985743,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4079301,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C#N)cc3c2)CC1,31.0,F,Dopamine D3 receptor,7.508638306165727,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL4097330,CCCN(CCCCOc1ccc2ccnn2c1)[C@H]1CCc2c(O)cccc2C1,0.48,F,Dopamine D3 receptor,9.318758762624412,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4078348,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,0.43,F,Dopamine D3 receptor,9.366531544420413,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4067439,COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1,19.0,F,Dopamine D3 receptor,7.721246399047171,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4098236,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C=O)c3c2)CC1,7.7,F,Dopamine D3 receptor,8.113509274827518,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4069145,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,0.32,F,Dopamine D3 receptor,9.494850021680094,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,41.0,F,Dopamine D3 receptor,7.3872161432802645,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,18.0,F,Dopamine D3 receptor,7.7447274948966935,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4063235,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,19.0,F,Dopamine D3 receptor,7.721246399047171,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL4098803,COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,28.84,F,Dopamine D3 receptor,7.540004743952609,380.492,3.3241000000000023,0.0,6.0,42.239999999999995,4.0,8.0
CHEMBL4080762,COc1ccccc1N1CCN(CCCCOc2ccn3nccc3c2)CC1,56.23,F,Dopamine D3 receptor,7.250031916490597,380.492,3.3241000000000023,0.0,6.0,42.24,4.0,8.0
CHEMBL4072821,CCOC(=O)c1cc2cc(OCCCCN3CCN(c4ccccc4OC)CC3)ccn2n1,50.12,F,Dopamine D3 receptor,7.299988937677887,452.5550000000001,3.5008000000000026,0.0,8.0,68.54,4.0,10.0
CHEMBL4099711,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1,26.92,F,Dopamine D3 receptor,7.5699249444480605,410.5180000000001,2.8164000000000007,1.0,7.0,62.47,4.0,9.0
CHEMBL4087187,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1,9.55,F,Dopamine D3 receptor,8.019996628416253,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4105030,COc1ccccc1N1CCN(CCCCOc2ccn3nc(/C=N/O)cc3c2)CC1,69.18,F,Dopamine D3 receptor,7.160019442321658,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4079301,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C#N)cc3c2)CC1,30.9,F,Dopamine D3 receptor,7.510041520575165,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL4097330,CCCN(CCCCOc1ccc2ccnn2c1)[C@H]1CCc2c(O)cccc2C1,0.4786,F,Dopamine D3 receptor,9.320027305722581,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4078348,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,0.4266,F,Dopamine D3 receptor,9.369979148886591,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4067439,COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1,18.62,F,Dopamine D3 receptor,7.730020323354676,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4098236,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C=O)c3c2)CC1,7.762,F,Dopamine D3 receptor,8.110026361596004,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4069145,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,0.3236,F,Dopamine D3 receptor,9.489991487059765,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,40.74,F,Dopamine D3 receptor,7.389978975335855,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,18.2,F,Dopamine D3 receptor,7.739928612014925,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4063235,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,19.05,F,Dopamine D3 receptor,7.720105019988362,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,0.097,F,Dopamine D3 receptor,10.013228265733755,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL4287055,Cl.O=C(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1cc2ccccc2[nH]1,1.1,F,Dopamine D3 receptor,8.958607314841775,481.8550000000002,5.228700000000004,2.0,3.0,51.370000000000005,4.0,7.0
CHEMBL4285942,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,0.026,F,Dopamine D3 receptor,10.585026652029182,481.8550000000002,5.228700000000004,2.0,3.0,51.370000000000005,4.0,7.0
CHEMBL4294744,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(F)c2F)CC1,0.00048,F,Dopamine D3 receptor,12.318758762624412,399.44100000000003,3.1632000000000016,0.0,4.0,43.86000000000001,4.0,6.0
CHEMBL4294279,COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(O)cc1)CC2,420.0,F,Dopamine D3 receptor,6.376750709602099,370.44900000000007,2.6747000000000005,3.0,5.0,82.03,3.0,7.0
CHEMBL4293886,COc1ccc(C(=O)NCCCCN2CCc3cc(OC)c(O)cc3C2)cc1,360.0,F,Dopamine D3 receptor,6.443697499232712,384.4760000000001,2.9777000000000013,2.0,5.0,71.03,3.0,8.0
CHEMBL4294577,COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(F)cc1)CC2,490.0,F,Dopamine D3 receptor,6.309803919971486,372.44000000000005,3.108200000000002,2.0,4.0,61.800000000000004,3.0,7.0
CHEMBL4290759,COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(C#N)cc1)CC2,1400.0,F,Dopamine D3 receptor,5.853871964321762,379.4600000000001,2.8407800000000014,2.0,5.0,85.59,3.0,7.0
CHEMBL59,NCCc1ccc(O)c(O)c1,2.1,F,Dopamine D3 receptor,8.67778070526608,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
CHEMBL375596,Cc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,100000.0,B,Dopamine D3 receptor,4.0,309.41300000000007,3.208120000000002,1.0,3.0,45.230000000000004,3.0,4.0
CHEMBL4448320,Cc1cccc(NC(=O)CN2CCN(c3ccccn3)CC2)c1,6354.0,B,Dopamine D3 receptor,5.196952789508871,310.40100000000007,2.1507199999999997,1.0,4.0,48.470000000000006,3.0,4.0
CHEMBL4443054,Cc1cccc(NC(=O)CN2CCN(c3ncccn3)CC2)c1,5581.0,B,Dopamine D3 receptor,5.25328797748334,311.38900000000007,1.5457199999999998,1.0,5.0,61.36000000000001,3.0,4.0
CHEMBL4464861,Cc1cccc(NC(=O)CCN2CCC(c3ccccn3)CC2)c1,970.0,B,Dopamine D3 receptor,6.013228265733755,323.44000000000005,3.598220000000002,1.0,3.0,45.230000000000004,3.0,5.0
CHEMBL4454068,Cc1cccc(NC(=O)CCN2CCN(c3ccccn3)CC2)c1,1601.0,B,Dopamine D3 receptor,5.795608668080701,324.42800000000005,2.540820000000001,1.0,4.0,48.470000000000006,3.0,5.0
CHEMBL4442548,CCc1cccc(NC(=O)CN2CCN(c3ccccn3)CC2)c1,2755.0,B,Dopamine D3 receptor,5.559878396812196,324.42800000000005,2.4047,1.0,4.0,48.470000000000006,3.0,5.0
CHEMBL4592753,O=C(CN1CCN(c2ccccn2)CC1)Nc1cccnc1,2802.0,B,Dopamine D3 receptor,5.552531869050244,297.362,1.2372999999999994,1.0,5.0,61.36000000000001,3.0,4.0
CHEMBL4083252,COc1ccccc1N1CCN(CCCSc2nnc(-c3ccccc3)n2C)CC1,166.7,B,Dopamine D3 receptor,6.778064400171995,423.5860000000001,3.7951000000000024,0.0,7.0,46.42,4.0,8.0
CHEMBL4475406,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@@H]1C[C@H]1c1cc(F)ccc1OC.Cl,3.58,F,Dopamine D3 receptor,8.446116973356126,526.0960000000002,6.343800000000008,1.0,4.0,54.46000000000001,4.0,13.0
CHEMBL4454380,CCCN(CCCCNC(=O)c1ccc2ccccc2c1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl.Cl,177.5,F,Dopamine D3 receptor,6.750801642608887,519.9440000000003,7.594100000000007,1.0,2.0,32.34,4.0,11.0
CHEMBL4580817,CCCN(CCCCNC(=O)c1ccc2ccccc2c1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl.Cl,99.2,F,Dopamine D3 receptor,7.0034883278458215,519.9440000000003,7.594100000000007,1.0,2.0,32.34,4.0,11.0
CHEMBL4439544,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl.Cl,87.0,F,Dopamine D3 receptor,7.060480747381382,508.9210000000002,6.922200000000007,2.0,2.0,48.13,4.0,11.0
CHEMBL4586582,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl.Cl,142.8,F,Dopamine D3 receptor,6.845271792559845,508.9210000000002,6.922200000000007,2.0,2.0,48.13,4.0,11.0
CHEMBL4443039,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl.Cl,12.5,F,Dopamine D3 receptor,7.903089986991944,546.9700000000003,7.5029000000000075,1.0,3.0,45.230000000000004,4.0,12.0
CHEMBL4522558,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl.Cl,29.6,F,Dopamine D3 receptor,7.528708288941061,546.9700000000003,7.5029000000000075,1.0,3.0,45.230000000000004,4.0,12.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,0.42,F,Dopamine D3 receptor,9.3767507096021,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL59,NCCc1ccc(O)c(O)c1,0.11,F,Dopamine D3 receptor,9.958607314841775,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
CHEMBL4475406,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@@H]1C[C@H]1c1cc(F)ccc1OC.Cl,126.4,B,Dopamine D3 receptor,6.898252926053634,526.0960000000002,6.343800000000008,1.0,4.0,54.46000000000001,4.0,13.0
CHEMBL4586582,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl.Cl,1000.2,B,Dopamine D3 receptor,5.999913149788351,508.9210000000002,6.922200000000007,2.0,2.0,48.13,4.0,11.0
CHEMBL4522558,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl.Cl,11086.0,B,Dopamine D3 receptor,4.955225125743557,546.9700000000003,7.5029000000000075,1.0,3.0,45.230000000000004,4.0,12.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,35.0,B,Dopamine D3 receptor,7.455931955649724,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL59,NCCc1ccc(O)c(O)c1,33.0,B,Dopamine D3 receptor,7.481486060122112,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
CHEMBL4476784,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,520.0,B,Dopamine D3 receptor,6.2839966563652006,379.4600000000001,3.013300000000001,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL1700053,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,710.0,B,Dopamine D3 receptor,6.1487416512809245,370.4490000000001,2.5406000000000004,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4449219,COc1ccc(C(=O)N2CCN(CCOc3ccccc3OC)CC2)cc1,278.0,B,Dopamine D3 receptor,6.555955204081924,370.4490000000001,2.5406000000000004,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4552311,COc1ccc(C(=O)N2CCN(CCOc3cccc(OC)c3)CC2)cc1,98.0,B,Dopamine D3 receptor,7.008773924307505,370.4490000000001,2.5406000000000004,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4436562,CCc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,2600.0,B,Dopamine D3 receptor,5.585026652029182,368.47700000000015,3.094400000000002,0.0,4.0,42.010000000000005,3.0,7.0
CHEMBL3262809,COc1ccc(C(=O)N2CCN(CCOc3ccc(Cl)cc3)CC2)cc1,1000.0,B,Dopamine D3 receptor,6.0,374.86800000000005,3.1854000000000022,0.0,4.0,42.010000000000005,3.0,6.0
CHEMBL3262808,COc1ccc(C(=O)N2CCN(CCOc3ccccc3)CC2)cc1,115.0,B,Dopamine D3 receptor,6.939302159646388,340.42300000000006,2.532000000000001,0.0,4.0,42.010000000000005,3.0,6.0
CHEMBL4450129,COc1ccc(C(=O)N2CCN(CCOc3ccc4c(c3)OCO4)CC2)cc1,310.0,B,Dopamine D3 receptor,6.508638306165727,384.4320000000002,2.260700000000001,0.0,6.0,60.47000000000001,4.0,6.0
CHEMBL4563661,COc1ccc(C(=O)N2CCN(CCOc3cccnc3)CC2)cc1,17.0,B,Dopamine D3 receptor,7.769551078621726,341.41100000000006,1.9270000000000003,0.0,5.0,54.900000000000006,3.0,6.0
CHEMBL4471690,COc1ccc(OCCN2CCN(C(=O)c3ccccc3)CC2)cc1,548.0,B,Dopamine D3 receptor,6.261219441515631,340.42300000000006,2.532000000000001,0.0,4.0,42.010000000000005,3.0,6.0
CHEMBL4526308,COc1ccc(OCCN2CCN(C(=O)c3ccccc3OC)CC2)cc1,2500.0,B,Dopamine D3 receptor,5.6020599913279625,370.4490000000001,2.5406000000000004,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4577943,COc1ccc(OCCN2CCN(C(=O)c3cccc(OC)c3)CC2)cc1,550.0,B,Dopamine D3 receptor,6.259637310505756,370.4490000000001,2.5406000000000004,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4451542,CCc1ccc(C(=O)N2CCN(CCOc3ccc(OC)cc3)CC2)cc1,530.0,B,Dopamine D3 receptor,6.275724130399211,368.4770000000001,3.094400000000002,0.0,4.0,42.010000000000005,3.0,7.0
CHEMBL4474673,COc1ccc(OCCN2CCN(C(=O)c3ccncc3)CC2)cc1,22000.0,B,Dopamine D3 receptor,4.657577319177793,341.41100000000006,1.9269999999999998,0.0,5.0,54.900000000000006,3.0,6.0
CHEMBL4526466,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cn3)CC2)cc1,2100.0,B,Dopamine D3 receptor,5.6777807052660805,371.4370000000001,1.9355999999999998,0.0,6.0,64.13000000000001,3.0,7.0
CHEMBL4472813,COc1ccc(OCCN2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)cc1,208.0,B,Dopamine D3 receptor,6.681936665037238,379.4600000000001,3.013300000000002,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4533633,COc1ccc(OCCN2CCN(C(=O)c3c[nH]c4ccccc34)CC2)cc1,210.0,B,Dopamine D3 receptor,6.6777807052660805,379.46000000000015,3.013300000000002,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4476784,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,38.0,B,Dopamine D3 receptor,7.42021640338319,379.4600000000001,3.013300000000001,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4548345,COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(OC)c4[nH]3)CC2)cc1,980.0,B,Dopamine D3 receptor,6.008773924307505,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
CHEMBL4540693,COc1ccc(OCCN2CCN(C(=O)c3cc4ccc(OC)cc4[nH]3)CC2)cc1,155.0,B,Dopamine D3 receptor,6.809668301829708,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
CHEMBL4589125,COc1ccc(OCCN2CCN(C(=O)c3cc4cc(OC)ccc4[nH]3)CC2)cc1,520.0,B,Dopamine D3 receptor,6.2839966563652006,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
CHEMBL4440776,COc1ccc(OCCN2CCN(C(=O)c3cc4c(OC)cccc4[nH]3)CC2)cc1,411.0,B,Dopamine D3 receptor,6.386158178123931,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
CHEMBL4542423,COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(C)c4[nH]3)CC2)cc1,473.0,B,Dopamine D3 receptor,6.325138859262188,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4470213,COc1ccc(OCCN2CCN(C(=O)c3cc4ccc(C)cc4[nH]3)CC2)cc1,130.0,B,Dopamine D3 receptor,6.886056647693163,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4514648,COc1ccc(OCCN2CCN(C(=O)c3cc4cc(C)ccc4[nH]3)CC2)cc1,611.0,B,Dopamine D3 receptor,6.213958789757446,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4460818,COc1ccc(OCCN2CCN(C(=O)c3cc4c(C)cccc4[nH]3)CC2)cc1,266.0,B,Dopamine D3 receptor,6.575118363368933,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4587372,COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(Cl)c4[nH]3)CC2)cc1,563.0,B,Dopamine D3 receptor,6.249491605148654,413.90500000000014,3.6667000000000023,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4466748,COc1ccc(OCCN2CCN(C(=O)c3cc4ccc(Cl)cc4[nH]3)CC2)cc1,225.0,B,Dopamine D3 receptor,6.647817481888637,413.90500000000014,3.6667000000000023,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4545654,COc1ccc(OCCN2CCN(C(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1,2900.0,B,Dopamine D3 receptor,5.5376020021010435,413.90500000000014,3.6667000000000023,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4474192,COc1ccc(OCCN2CCN(C(=O)c3cc4c(Cl)cccc4[nH]3)CC2)cc1,160.0,B,Dopamine D3 receptor,6.795880017344075,413.90500000000014,3.6667000000000023,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4530116,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4n3C)CC2)cc1,310.0,B,Dopamine D3 receptor,6.508638306165727,393.48700000000014,3.0237000000000016,0.0,5.0,46.940000000000005,4.0,6.0
CHEMBL4562300,COc1ccc(OCCN2CCN(C(=O)c3[nH]c4ccccc4c3C)CC2)cc1,1900.0,B,Dopamine D3 receptor,5.721246399047171,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4471655,COc1ccc(OCCN2CCN(C(=O)c3cc4cccnc4[nH]3)CC2)cc1,167.0,B,Dopamine D3 receptor,6.777283528852417,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
CHEMBL4575347,COc1ccc(OCCN2CCN(C(=O)c3cc4ccncc4[nH]3)CC2)cc1,810.0,B,Dopamine D3 receptor,6.0915149811213505,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
CHEMBL4455487,COc1ccc(OCCN2CCN(C(=O)c3cc4cnccc4[nH]3)CC2)cc1,576.0,B,Dopamine D3 receptor,6.239577516576788,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
CHEMBL4519354,COc1ccc(OCCN2CCN(C(=O)c3cc4ncccc4[nH]3)CC2)cc1,2800.0,B,Dopamine D3 receptor,5.552841968657781,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
CHEMBL4443579,COc1ccc(OCCN2CCN(C(=O)c3nc4ccccc4[nH]3)CC2)cc1,192.0,B,Dopamine D3 receptor,6.716698771296451,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
CHEMBL4577889,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4o3)CC2)cc1,430.0,B,Dopamine D3 receptor,6.366531544420414,380.44400000000013,3.278200000000002,0.0,5.0,55.150000000000006,4.0,6.0
CHEMBL4472861,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4s3)CC2)cc1,3300.0,B,Dopamine D3 receptor,5.481486060122113,396.5120000000001,3.7467000000000033,0.0,5.0,42.010000000000005,4.0,6.0
CHEMBL4581806,COc1ccc(OCCN2CCN(C(=O)C3CCCCC3)CC2)cc1,50000.0,B,Dopamine D3 receptor,4.301029995663981,346.4710000000002,2.7985000000000007,0.0,4.0,42.010000000000005,3.0,6.0
CHEMBL4553903,COc1ccc(OCCN2CCN(C(C)=O)CC2)cc1,9700.0,B,Dopamine D3 receptor,5.013228265733755,278.3519999999999,1.2380999999999998,0.0,4.0,42.010000000000005,2.0,5.0
CHEMBL4564115,COc1ccc(OCC(C)N2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,9300.0,B,Dopamine D3 receptor,5.031517051446065,384.4760000000001,2.929100000000002,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4585248,COc1ccc(OC(C)CN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,160.0,B,Dopamine D3 receptor,6.795880017344075,384.4760000000001,2.929100000000002,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4438465,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2C)cc1,4400.0,B,Dopamine D3 receptor,5.356547323513812,384.4760000000001,2.929100000000002,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4461742,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)C(C)C2)cc1,510.0,B,Dopamine D3 receptor,6.292429823902063,384.4760000000001,2.929100000000002,0.0,5.0,51.24000000000001,3.0,7.0
CHEMBL4567332,COc1cccc(OCCN2CCN(C(=O)c3cc4cccnc4[nH]3)CC2)c1,50.0,B,Dopamine D3 receptor,7.301029995663981,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
CHEMBL4594046,COc1cccc(OCCN2CCN(C(=O)c3cc4cnccc4[nH]3)CC2)c1,280.0,B,Dopamine D3 receptor,6.552841968657781,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
CHEMBL4472566,COc1cccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c1,33.8,B,Dopamine D3 receptor,7.471083299722345,379.4600000000001,3.013300000000001,1.0,4.0,57.800000000000004,4.0,6.0
CHEMBL4448833,COc1cccc(OCCN2CCN(C(=O)c3cc4cc(OC)ccc4[nH]3)CC2)c1,284.0,B,Dopamine D3 receptor,6.546681659952962,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
